@relation train

@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 {1,2,3,}

@data
-0.344167,0.143467,0.036514,-0.113318,0.127634,-1.636740,-1.843536,-1.737272,-0.203515,0.069820,-0.415213,0.220313,0.343233,-0.177900,0.466825,0.187993,-0.011407,0.466825,1.095082,1.021694,1.108355,0.981933,1.097091,1.067136,1.156506,1.074472,1.105637,1.084123,1.074474,1.084122,0.000000,3
-0.330394,-0.713155,-0.680785,-0.406577,0.003028,0.595333,0.823248,0.663031,-0.148112,-0.059914,-0.144946,-0.619541,0.361720,-0.135656,-0.143990,-0.444427,-0.033617,-0.143990,-1.274328,-0.647830,-1.096090,-0.917774,-1.287295,-1.471371,1.394362,-1.283074,-1.353244,-0.391296,-1.283075,-0.391295,0.000000,2
-0.753920,0.096318,-0.294395,-0.623392,-0.562520,0.591824,0.510948,-0.051803,-0.536161,-0.507992,0.660177,1.221750,0.973742,-0.318422,-0.576877,0.826474,0.128267,-0.530380,0.658637,2.089331,0.501057,2.699649,0.521714,0.830034,-0.701655,0.862644,0.761681,2.478383,0.464211,1.761096,0.586350,3
0.057397,-1.035065,-1.319367,-0.051006,0.095481,0.210722,0.038490,0.080500,0.091249,0.438264,-0.253358,0.336899,0.032505,0.642041,0.147529,0.652023,0.484980,0.158728,-1.466141,-1.246481,-1.453679,-1.293930,-1.415472,-1.378581,1.384309,-1.483431,-1.446637,-1.162537,-1.486148,-1.161833,0.276441,2
0.017323,0.249728,0.293218,0.156949,0.255710,0.139637,-0.020096,-0.045131,0.010245,-0.166097,0.101295,0.167424,-0.092097,-0.136089,-0.923990,-0.163332,-0.405551,-0.940828,0.005330,-0.095922,0.068539,-0.364604,0.116746,-0.306599,0.210049,0.211205,-0.256645,0.261812,0.224888,0.261812,0.161347,2
1.707012,0.853798,0.948087,1.771254,2.565846,0.009435,0.146665,0.201303,1.222355,-0.161814,0.778441,0.594267,-1.335453,0.087236,-1.935622,0.317698,-0.386229,-1.935620,0.144644,0.190757,0.554550,0.554326,-0.224978,0.652627,-0.884058,0.039918,0.267181,-0.207737,0.039918,-0.207737,0.257576,2
0.930854,0.197141,-0.158919,0.698760,0.259520,1.499616,1.004264,0.587592,0.849064,0.980306,0.406195,1.212702,-0.451474,0.982469,0.614143,1.696558,1.422812,0.608131,0.107568,-0.010834,0.091042,0.163694,0.131544,-0.035574,1.197825,0.119038,0.164579,0.140562,0.129232,0.151409,0.324983,3
-1.903047,-0.118777,-0.717941,-1.937331,-0.875583,0.886550,0.086471,0.599757,-1.394062,-0.807805,-1.423418,0.338326,2.090138,-0.660690,0.181468,0.605346,-0.021722,0.216453,0.053908,-0.521926,0.179709,-0.320140,0.053732,0.457446,0.106653,0.204701,0.472836,-0.395267,0.231764,-0.146151,0.750391,3
-1.024509,-0.394071,-0.033374,-0.794365,-0.417012,2.037556,1.742502,1.343292,-0.626840,-0.634601,0.146524,-0.533848,-0.151329,-0.530753,-2.419578,-1.099003,-0.970745,-2.319849,0.317667,0.411422,-0.061831,0.631181,0.158999,-0.077736,-0.485976,0.419836,0.745838,0.156577,0.582204,0.158688,0.459183,1
0.345946,-0.859719,-0.290424,0.272107,0.843855,0.693833,1.566573,2.138088,1.060199,1.524851,0.730669,2.726695,0.337352,0.628329,0.169586,3.204420,1.780802,0.169585,-1.665091,-1.281566,-2.369015,-2.675220,-1.287295,-1.471371,-0.542243,-0.538061,0.046662,-1.031646,-0.538061,-1.031645,0.000000,1
-1.614725,-0.494561,-0.377705,-1.591304,-1.154596,-0.195170,-0.284794,-0.100199,-1.624177,-1.108653,-1.803626,-1.454981,1.011844,0.467901,0.056074,-0.705767,-1.446236,0.167695,-0.672219,-1.129664,-0.646083,-0.992438,-0.338808,0.034492,-1.427839,-0.437560,0.337562,-0.914467,-1.448248,-1.446938,-0.913107,1
-0.345323,2.965758,3.525719,-1.290012,-2.089129,2.459282,2.557004,1.665091,-0.330314,-2.062288,-0.353396,0.390421,-0.342861,0.615250,-2.495781,-1.302980,-1.636842,-2.714231,0.662840,0.174391,0.786786,0.334254,0.200177,0.410186,1.145649,1.201744,0.505227,0.351898,0.984258,0.351897,-7.583666,3
-0.048214,-0.021749,-0.377554,-0.066452,0.409050,0.017850,0.017230,-0.264446,-0.012365,0.261430,-0.158939,-0.141366,0.061740,0.154204,1.026722,0.339633,0.342890,1.026721,-0.350702,-0.451634,-0.445323,-0.333832,-0.438022,-0.063761,0.288735,-0.203152,-0.023523,-0.326765,-0.203153,-0.326765,0.115478,1
0.504614,-1.367419,-0.729251,0.367692,1.109256,0.025045,0.005575,-0.119179,0.922904,1.195311,0.462402,1.094177,0.185761,0.902296,0.691462,1.342891,1.331128,0.713075,-1.514898,-0.605276,-1.514099,-0.721860,-1.485642,-1.040194,0.462381,-1.478003,-1.558930,-0.664910,-1.490571,-0.664910,0.164557,2
-0.297279,-0.610212,-0.460039,-0.334175,0.255780,0.282632,1.066432,0.977823,0.557916,0.582998,0.236067,1.179427,0.730830,-0.185279,-0.520871,0.715247,0.572322,-0.520870,-1.517512,-1.428643,-1.415377,-1.403005,-1.535907,-1.327612,-0.032073,-1.542644,-1.346509,-1.510876,-1.542646,-1.510875,0.000000,2
0.649006,-1.177215,-1.011441,0.970857,1.177517,0.026137,-0.008065,-0.132992,0.807665,0.885948,0.871392,0.705153,-0.480095,0.717751,-0.114947,0.589573,0.757308,-0.114947,-0.591493,-0.290665,-0.737657,-0.194889,-0.368978,-0.320151,0.383595,-0.356361,-0.306398,-0.780952,-0.353054,-0.780952,0.127342,2
-0.153902,-0.637556,-0.584245,-0.163875,0.715005,0.412216,0.700640,0.930201,0.568854,0.441360,0.150746,1.294534,0.512989,0.019739,-0.926221,0.709999,0.521845,-0.926221,-1.469860,-1.428643,-1.415377,-1.403005,-1.535907,-1.579643,-1.390442,-1.411753,-1.475590,-1.381191,-1.411755,-1.381191,0.000000,3
0.172953,-1.053060,-0.958492,0.158799,-0.950971,0.347555,-1.378681,-0.719931,-0.897540,-0.787257,-1.405222,-0.843624,-0.919868,0.445262,-0.108563,0.224717,0.423687,-0.108563,-0.071600,0.486750,-0.003098,0.889153,-0.415996,-0.351416,1.080505,-0.319346,-0.178120,-0.486780,-0.319346,-0.486779,0.257576,3
-0.244370,0.068409,0.430443,-0.579802,-0.947522,0.203333,1.031246,1.303482,-0.215126,-0.923094,0.255942,0.217619,0.319960,0.568422,-0.780442,-0.407693,0.653118,0.684796,0.836255,0.828052,0.942650,1.200336,0.755800,-1.052056,1.718474,0.353205,-1.002754,0.973197,0.700137,0.721901,1.163979,1
0.633886,-0.194869,-0.203113,0.696850,0.913362,0.027799,0.018128,0.554075,0.686747,1.036573,0.314230,1.155400,1.105136,0.389869,0.588960,1.453475,0.685389,0.280240,-1.007821,-0.812862,-1.158118,-0.701191,-1.091361,-0.722516,-0.143689,-0.646614,-0.773293,-0.868997,0.276168,0.314178,1.528127,3
-1.057081,-0.270468,-0.247678,-0.630982,-0.778319,0.102370,0.095755,0.094197,-1.095686,-1.025012,-0.449062,-1.219438,0.909543,0.224586,0.517573,-0.630670,0.227953,0.798969,-0.722072,-0.799260,-0.571117,-0.741353,-0.586295,-0.524470,0.492370,-0.779636,-0.490831,-0.741052,0.169525,0.046802,-1.216564,2
4.011076,2.262947,3.996304,3.145612,0.446266,1.587078,2.699355,3.710189,3.901001,0.776329,4.307249,2.151157,-2.750526,2.241137,0.753891,2.528250,6.049640,0.753891,0.224395,0.345373,0.409694,0.478184,0.210009,-0.505178,0.793319,0.014511,-0.235232,0.261410,0.014511,0.261410,0.115478,3
-0.520990,0.111891,-0.263471,-0.009949,-0.569869,-1.573305,-0.626639,0.028063,-0.910659,-0.215628,-0.374749,-1.039488,-0.116978,-0.101345,0.138904,-0.285849,-0.280994,0.138903,0.287156,0.214995,0.256033,0.299229,0.258384,0.262537,0.109237,0.285065,0.330666,0.103134,0.285065,0.103134,0.000000,3
-0.870093,0.461848,0.548979,-0.929227,-0.495124,0.045443,-0.044745,-0.091855,-0.878590,-0.836456,-0.619241,-1.119008,0.930192,-0.681680,1.074273,-1.010335,-0.910065,1.031245,0.803010,1.427537,1.096593,0.907259,1.203754,1.532996,-0.254815,0.611378,0.171103,1.985984,0.633757,1.985983,0.256262,1
-1.291016,-0.980396,-0.847194,-1.300568,-0.568149,0.144835,0.011947,-0.034349,-1.009632,-0.833722,-0.969933,-0.400514,1.142534,-0.737576,-0.181478,-0.280571,-0.931830,-0.196668,-0.385013,-0.693371,-0.383958,-0.852319,-0.299682,-0.181106,0.478245,-0.338809,-0.217177,-0.540634,-0.326866,-0.525102,0.324983,1
0.536442,-0.286362,0.034380,0.402797,0.823598,0.133826,-0.008223,-0.279848,0.605488,0.719770,1.380190,0.237624,-0.370738,0.521112,0.311596,0.449272,0.416529,0.344600,0.715618,1.755368,0.715289,2.344374,0.443712,0.830034,0.106653,0.392683,0.376558,1.949893,0.293751,1.410344,0.832390,1
-0.492671,-0.741103,-0.158829,-0.389919,-0.410226,-0.029218,-0.416057,-0.578032,-0.765020,-0.380710,-0.797794,-1.449854,-0.051279,0.549884,-0.036966,-0.704791,-1.724103,0.032602,0.910205,0.674411,0.888544,0.750280,0.888168,0.991275,0.454047,0.910969,1.289910,0.365308,-1.751348,-1.751445,-1.164965,2
1.491876,1.459908,1.114586,1.518117,-0.126639,-4.320105,-3.707178,-3.208842,-0.336849,-0.187450,0.482760,-0.870174,-1.462825,0.736017,0.326012,-0.152063,0.710893,0.362715,1.963466,2.394241,1.260358,2.515980,3.414122,0.655351,0.164267,3.358128,0.933257,2.483309,0.743114,0.867177,-0.114218,3
-0.921997,-0.823618,-0.751519,-1.086035,0.372979,0.908757,1.083321,0.924451,0.306478,0.372788,0.314230,0.111820,1.319267,-0.312199,-1.162741,0.376900,0.600671,-1.151882,0.260415,0.098183,0.344691,0.413613,0.116022,0.142744,-0.668198,0.164830,0.151962,-0.049470,0.170711,-0.042947,0.276441,2
-0.366012,0.748220,1.145449,-0.672863,-1.085631,0.421264,-1.254726,-0.604703,-0.944699,-1.090960,-0.049794,-1.503839,-0.079404,-0.604131,2.033539,-1.720283,-0.978566,2.055956,0.138562,-0.211004,0.147720,-0.085964,0.117571,0.278350,0.270609,0.098066,0.295299,-0.125100,0.091405,-0.125100,0.164557,3
-0.701453,0.240460,2.103106,-0.518719,-0.139507,0.279586,2.174282,3.187026,1.051955,-0.055330,1.178323,4.260895,1.322987,0.050916,-2.051836,1.309816,0.017877,-1.982870,3.131030,1.846449,0.822395,2.450936,6.293521,0.550598,-0.398544,0.580665,0.665403,2.214188,0.340237,1.585770,0.381336,3
-0.443552,0.430252,0.240007,-0.549592,-0.326494,-0.465085,-0.401651,-0.118677,-0.742853,-0.257298,-0.419516,-0.821497,0.174672,-0.248322,1.769646,-0.036373,-0.446467,1.769644,0.032680,-0.252382,-0.017813,-0.333832,-0.006000,0.156949,1.297953,0.123341,0.399891,-0.130710,0.123341,-0.130710,0.115478,1
-0.177306,0.247869,0.790183,-0.424753,-0.533436,0.247607,0.202751,0.113087,0.045382,-0.111529,0.163855,0.462612,0.367048,-0.064256,0.632641,0.934766,0.353205,0.595434,-0.011621,1.427537,0.411232,1.670417,-0.245576,0.061319,-0.048209,-0.188968,0.171103,-0.600259,-0.183992,-0.600258,0.256262,3
0.150474,-0.739615,-0.540575,0.303935,0.303030,-0.167152,-0.621040,-0.950589,-0.270679,0.069652,-0.541148,0.261983,-0.299321,0.362032,-0.057768,0.497215,0.044174,-0.057768,-0.108714,-0.252382,-0.231563,-0.536833,-0.222012,-0.063761,1.297953,0.014511,-0.023523,-0.130710,0.014511,-0.130710,0.115478,3
0.700890,-1.390139,-0.695975,0.953184,1.178421,0.167866,0.865149,0.820582,1.475090,1.497808,1.273024,1.661371,0.065394,0.870347,-1.120518,1.601557,1.437087,-1.120516,-1.838104,-1.400494,-1.562354,-1.281464,-2.090837,-1.982470,-1.226275,-1.920841,-1.685197,-1.907369,-1.928685,-1.907368,0.127342,2
-1.529575,-1.083018,-1.150777,-1.566472,-0.675567,0.278339,0.209376,0.195794,-1.539229,-0.566119,-2.021577,-0.717166,0.967871,-0.486349,0.569377,-0.408034,-0.644714,0.569376,-0.474495,-0.697241,-0.560742,-0.784983,-0.607004,0.652627,-0.098229,-0.319346,-0.178120,-0.486780,-0.319346,-0.486779,0.257576,1
0.489735,-0.322754,-0.418430,0.249467,0.888471,0.819204,0.691019,0.726536,0.793521,0.624769,0.710241,0.650213,-0.222505,0.621090,-1.083522,0.362574,0.440998,-1.083521,0.346640,0.214995,0.256033,0.299229,0.258384,0.459436,-2.110745,0.491967,0.330666,0.103134,0.491968,0.103134,0.000000,3
0.019252,0.476868,0.753358,0.304870,-1.130569,-0.776650,-0.280371,2.005790,0.113580,-1.051954,3.171651,-0.035779,-0.051382,-0.288383,-1.121623,-0.201886,0.101777,-1.066934,0.296797,-0.461195,0.715289,-0.249085,0.131725,-0.194568,-0.095426,0.392683,-0.201122,-0.395267,0.185268,-0.146151,-0.602771,1
-0.676793,-0.737896,-0.513994,-0.784553,-0.767703,0.574704,0.912137,1.473278,-1.303785,-0.729482,-1.375867,-0.551200,0.296968,-0.515292,-0.841544,-0.510154,-1.594217,-0.841543,0.339945,0.345373,0.409694,0.275182,0.210009,0.377655,1.550185,0.449825,-0.023523,0.457465,0.449825,0.457465,0.115478,3
0.257821,-0.605577,-0.392171,0.404295,0.430161,0.821275,1.108856,1.730135,0.558630,0.270951,0.642564,0.984296,-0.369069,0.326695,-1.400798,0.477622,0.096190,-1.400796,0.184383,0.026424,0.087053,-0.350118,-0.122989,0.233956,-0.510797,0.425898,0.245114,0.345423,0.434756,0.345423,0.127342,3
-0.320995,0.540212,0.605749,0.580093,0.093248,-0.659270,-0.750574,-0.370747,-0.049737,-0.067221,0.731745,-0.346771,-0.003252,0.054910,0.353125,-0.231744,-0.106965,0.338256,1.223258,1.111368,1.385218,0.983531,1.019079,0.920572,1.817396,0.989655,0.895528,1.237734,0.984258,1.237733,0.421169,3
-0.527052,-0.782562,-0.535317,-0.716866,-0.481442,-0.016387,0.376207,0.398413,-0.866908,-0.153822,-0.962896,-0.748904,0.105135,-0.098962,1.625082,-0.147690,-0.170460,1.625081,-1.262566,-1.074976,-1.360990,-0.963144,-1.373550,-1.115793,1.377775,-1.163241,-1.205364,-1.191992,-1.163243,-1.191992,0.000000,1
1.010837,0.610775,0.830405,1.172592,-0.680342,-1.448145,-1.687311,-1.827549,0.066874,-0.381766,0.834136,-2.802294,-1.608696,0.431479,1.345204,-1.624578,-0.462009,1.345203,0.957264,1.408537,0.842702,1.511880,1.097091,1.067136,-0.711266,0.943612,0.589372,0.954408,0.943613,0.954408,0.000000,2
-0.327167,-0.187701,-0.321156,0.092936,-0.557091,-1.826743,-2.202833,-1.616736,-0.705858,-0.667424,-0.779708,-0.546968,0.147408,-0.077814,0.174763,-0.130057,-0.451172,0.174763,-0.625975,-0.647830,-0.459658,-0.331962,0.160909,-0.766991,0.619702,-0.538061,-0.653269,-1.031646,-0.538061,-1.031645,0.000000,1
-0.230989,-1.098600,-1.033558,-0.011050,-0.082572,0.140823,0.447644,0.365480,-0.055502,0.295812,-0.367893,0.502081,0.113499,0.319377,-0.371210,0.630057,0.232437,-0.371210,-0.540504,-0.105246,-0.839575,-0.784983,-0.415996,-0.351416,-1.276942,-0.319346,-0.623431,0.071312,-0.319346,0.071312,0.257576,2
0.396232,-0.349897,-0.340810,0.409864,0.262315,-0.409552,0.156758,0.981060,0.179970,0.273574,0.022547,1.515702,-0.467147,0.444166,-0.232377,1.675648,0.243807,-0.232377,-0.054867,-0.343222,-0.027869,-0.247205,-0.016643,0.279285,0.423888,-0.023057,0.080784,-0.407692,-0.020247,-0.407692,0.124779,3
0.389788,-0.474596,-0.882259,0.206782,0.462210,0.190023,0.291801,0.089759,0.126337,0.374909,-0.183298,0.232719,-0.257238,0.690507,-0.024452,0.467689,0.471791,-0.013309,-1.293027,-1.246481,-1.153996,-1.180129,-1.137002,-1.040495,0.358051,-1.333641,-1.091362,-1.263771,-1.335553,-1.263570,0.276441,1
1.972312,0.658426,0.439692,2.091847,1.086034,1.583057,1.473582,0.651661,2.066815,1.928985,1.903353,1.455886,-1.688919,2.104917,-0.697031,1.617541,2.114463,-0.697030,-1.307905,-0.924823,-1.149975,-0.815786,-1.352942,-1.428344,-1.584064,-1.399388,-1.133685,-1.231501,-1.403511,-1.231500,0.127342,2
-1.094277,-0.357739,-0.500503,-1.093475,-1.199633,-0.529354,0.343303,0.404415,-1.276742,-1.133585,-1.334247,-1.158416,0.981966,-1.066634,-0.043909,-0.854230,-1.233110,-0.043909,0.962602,0.647891,0.867925,0.727188,0.864463,0.899903,-0.612796,0.928039,0.871069,0.803853,0.934253,0.803853,0.124779,1
2.610079,2.398764,1.324293,1.785328,-0.318763,0.029346,0.140472,0.133414,1.357067,1.674541,0.581863,1.021493,-2.748213,-1.559939,0.056074,1.638954,-1.446236,0.167695,-1.846750,-2.173777,-1.599349,-2.161911,-1.589792,-0.896796,-0.555986,-1.702789,-0.853838,-1.921242,-1.448248,-1.446938,-0.913107,3
0.710451,1.048234,1.335050,0.847928,0.845735,0.630539,0.698046,0.800205,-0.059753,-2.226254,0.614767,1.511882,-0.308127,-1.287802,-0.545722,-0.634189,-2.182724,-0.560610,-1.129161,-0.996883,-1.207881,-0.964290,-1.028228,-0.780683,-0.645619,-0.918971,-1.055975,-0.755468,-0.913956,-0.755468,0.185700,3
-0.135948,-0.794495,-0.341875,0.191531,0.291509,0.247295,0.547200,0.733131,0.038071,0.234227,-0.046042,0.323448,0.056219,0.453596,-0.776038,0.586245,0.105417,-0.755308,-0.956651,-0.473852,-0.849397,-0.509901,-1.164949,-1.040194,1.804830,-1.162738,-0.631806,-0.433559,-1.174201,-0.433559,0.164557,3
-0.201775,-0.747587,-0.831491,-0.378248,0.132449,0.314651,0.045278,0.078294,-0.363077,0.004954,-0.382681,-0.299149,0.228597,0.039951,-0.105698,0.014293,-0.009814,-0.105698,-1.847554,-1.719981,-1.765225,-1.804726,-1.781504,-1.706513,0.426371,-1.783918,-1.589291,-1.623671,-1.783920,-1.623670,0.000000,1
-1.364403,0.450177,0.502021,-1.075580,-1.048938,-1.376366,-1.229292,-0.131374,-1.419597,-1.068843,-1.590701,-1.258042,1.275033,-1.180334,0.803805,-1.474284,-1.520327,0.803804,1.202851,0.977672,1.117906,1.046926,1.106943,1.342189,0.204711,1.208178,1.072361,1.246480,1.222556,1.246479,-0.230725,3
1.447441,-0.823679,-0.924774,1.201947,0.643196,-0.250955,-0.006244,-0.081419,1.503239,0.695030,0.404325,0.562359,-0.985323,0.753902,-0.569890,0.304106,0.994883,-0.569889,0.285769,-0.105246,0.554550,0.219499,0.157059,-0.351416,-0.491143,0.399177,0.712492,-0.207737,0.399178,-0.207737,0.257576,3
-0.772287,1.502131,1.334145,-0.545883,-0.539317,-1.943158,-2.326788,-2.412839,-0.972868,-0.557272,-1.193101,-1.804426,0.283155,0.517775,2.007602,-1.036573,0.757499,0.699101,-2.091844,-0.868656,-2.552585,-1.138610,-2.528045,-1.828055,-1.427839,-2.651699,-1.747425,-0.662779,0.646434,0.607748,-0.433767,2
1.810961,1.610101,1.964675,1.049844,-0.894533,2.182421,2.702371,2.232688,1.407030,1.551492,0.941432,-0.039908,-1.545160,1.573109,-0.352130,0.455123,2.102400,-0.369300,0.018708,0.184172,0.011875,0.366897,0.013939,0.037190,-1.320774,0.027471,0.011877,-0.151379,0.038009,-0.138521,0.324983,3
-0.610694,0.222163,0.241475,-0.185238,0.535467,-1.407027,-1.329521,-0.956621,0.669857,0.451705,0.736490,1.564057,1.108353,-0.642885,0.331842,1.244069,0.567456,0.331842,-0.025771,0.345373,0.409694,0.478184,0.210009,-1.167265,0.541027,-0.638471,-1.082012,0.261410,-0.638472,0.261410,0.115478,2
0.727249,-0.522951,-0.343363,0.610112,0.650544,0.373321,0.540786,0.937319,1.108253,0.995848,0.922311,1.119812,-0.295943,0.755169,-0.467801,1.402304,1.134892,-0.482699,1.122225,0.877151,0.986250,0.767109,1.019079,1.090660,0.473952,1.201744,1.090658,1.016265,1.195211,1.016264,0.421169,3
0.665735,0.020324,0.031461,0.871432,1.267291,-0.599525,-0.433349,-0.370878,0.775164,0.975169,0.552960,0.380187,0.361197,0.359137,-1.172291,-0.126850,0.383826,-0.290353,0.812429,1.272217,0.792476,1.136901,0.866303,0.446619,-0.044971,0.584094,0.422893,1.724704,0.606945,0.708168,0.898493,2
-1.209988,0.772458,-0.894363,-0.902566,0.137003,0.141788,0.011761,0.324755,0.026460,0.201423,0.036805,0.173184,1.841827,-0.905583,0.709849,0.417816,0.271664,0.721218,-0.678774,-0.862303,-0.554499,-0.724765,-0.719317,-0.702460,-0.052453,-0.584385,-0.558509,-0.757800,-0.582426,-0.754955,0.276441,2
-0.631785,-1.031043,-1.052257,-0.851235,-0.615761,-0.071127,-0.138290,-0.655360,-0.919787,-0.318009,-1.465339,-0.837803,0.161332,-0.182021,-0.225059,-0.315797,-0.336577,-0.225058,-1.201946,-1.074976,-1.158822,-1.173494,-1.169574,-1.509573,1.060600,-1.163241,-1.397277,-0.976153,-1.163243,-0.976153,0.000000,1
0.702056,-1.317556,-0.949776,0.873784,0.845082,-0.128458,0.292857,0.128448,0.676181,0.634279,0.659091,0.970805,-0.462040,0.792858,-0.108644,0.896795,0.706349,-0.108644,-1.407531,-1.241957,-1.356164,-1.126244,-1.352942,-1.428344,-0.510797,-1.399388,-1.409441,-1.456790,-1.403511,-1.456790,0.127342,2
-0.357477,0.343453,0.208853,0.072782,-0.074012,-2.012926,-1.855197,-1.492379,-0.539167,-0.064683,-0.677327,-0.782270,0.176944,-0.181127,0.024937,-0.204379,-0.070423,0.024937,-1.118907,-1.248693,-1.086540,-1.145848,-1.086033,-0.946599,-1.477300,-1.073769,-0.870345,-1.110965,-1.073770,-1.110964,0.115478,2
-0.139215,-0.844850,-0.643538,-0.388089,-0.258595,0.746501,0.531718,0.539911,0.233423,0.326283,-0.159080,0.127765,0.220223,0.188013,0.261662,0.155240,0.315285,0.261662,-1.269804,-1.289910,-1.158822,-1.383904,-1.169574,-1.115793,1.060600,-1.163241,-1.205364,-1.191992,-1.163243,-1.191992,0.000000,2
0.760455,-0.188435,-0.511923,0.982599,0.917062,-0.944546,-0.731483,-0.133304,0.644815,0.584938,0.456682,1.002563,-0.073631,0.679499,0.162126,0.642864,0.652646,0.162126,1.075981,0.859970,1.064524,0.930411,1.074371,1.247086,-0.207898,1.112674,1.290614,0.966552,1.112676,0.966552,0.000000,1
1.549882,0.497396,0.981604,1.524048,1.593513,1.027926,0.995708,-0.315697,1.749037,1.091865,1.795282,0.979431,-1.394263,1.284886,-0.091234,-1.093675,1.060298,-0.091234,1.587582,2.630086,1.405425,1.051952,1.393154,1.365411,0.631233,1.706207,1.345202,2.880807,1.715157,2.880806,-0.739108,3
-0.910064,-0.086118,0.012506,-0.971330,-1.308307,-1.585168,-1.910992,-2.158195,-1.106946,-1.515099,-0.812049,0.106301,1.652829,-1.400195,2.200722,-1.636139,-1.610402,2.200720,-0.328816,-0.401238,-0.560742,-0.784983,-0.224978,0.150605,0.294686,-0.319346,0.712492,-0.207737,-0.319346,-0.207737,0.257576,1
1.898020,-0.081407,0.107246,1.486550,2.504120,-2.358048,-2.396858,-1.449654,1.943061,1.925969,1.537923,2.024890,0.431177,0.480830,1.723603,1.374256,0.607487,1.836798,-0.662096,-0.471037,-0.535398,-0.348831,-0.480165,-0.726055,0.956742,-0.723158,-0.765280,-0.532370,0.042980,0.106663,0.864795,2
0.541237,-0.077969,0.967982,0.755208,0.317939,-0.826774,-0.766970,-0.590849,0.366948,0.262637,0.252524,-0.210361,-0.494974,0.301643,0.206752,0.085610,0.259058,0.241344,-0.059046,1.178422,-0.677197,1.669411,-0.804235,-0.474003,-0.196467,-0.923224,-0.586235,-0.659511,-0.124658,-0.321537,0.340353,2
0.104843,-0.575770,-0.132922,0.269986,-0.017034,-0.612493,-0.432323,-0.546254,0.222234,0.239665,0.296416,-0.229180,-0.170671,0.680032,0.516116,-0.167716,0.747778,0.708491,-0.031653,0.175476,-0.010592,0.469418,0.130308,0.034492,0.126357,0.036903,-0.258133,0.343976,0.646434,0.690766,-0.380525,1
1.369530,0.040719,-0.295189,1.395972,1.905560,1.031445,0.377866,-0.111730,1.663786,1.764717,1.401301,0.807171,-1.174100,1.334448,-0.176361,0.838357,1.686806,-0.176361,0.514426,0.482709,0.509602,0.564791,0.688243,0.744743,2.082596,0.495727,0.554960,0.457696,0.500382,0.457696,0.124779,2
0.195914,-0.344831,0.045265,0.682746,0.834656,-0.551129,-0.668420,-0.750161,0.263120,0.319648,0.465308,-0.527083,-0.496613,0.335572,-0.619793,-0.477542,0.213859,-0.634691,0.297521,0.408648,0.786786,0.550677,-0.004550,-0.100185,0.697865,-0.282763,-0.275384,-0.312520,-0.281215,-0.312520,0.421169,3
